run_id,cell_id,indicator,n_samples,slope,slope_ci_lo,slope_ci_hi,mk_z,mk_p_value,lag1_rho,q_value,bh_reject,significant
wosar2026_a2_r03,a2,proc.num_threads,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_a2_r03,a2,proc.pss_bytes,2101,9452.31,4822.33,21442.6,2.10303,0.0354633,0.863247,0.11492384919786097,False,False
wosar2026_a2_r03,a2,proc.rss_bytes,2101,2204.13,289.129,29629.2,3.33669,0.000847821,0.99,0.004801677813084112,True,True
wosar2026_a2_r03,a2,proc.uss_bytes,2101,15855.5,8960.0,21507.8,2.12042,0.0339704,0.839346,0.11127528387096774,False,False
wosar2026_a2_r03,a2,proc.vms_bytes,2101,557.279,0.0,52124.7,2.44679,0.0144137,0.99,0.05493523396226414,True,False
wosar2026_a2_r03,a2,proc.voluntary_ctx_switches_rate,2101,-0.0386799,-0.0721171,-0.00445281,-2.07409,0.0380706,0.0781187,0.12161112315789474,False,False
wosar2026_a2_r03,a2,system.cpu_percent_total,2101,0.00196721,0.0,0.00482315,4.1271,3.67362e-05,0.514662,0.00029292285789473684,True,False
wosar2026_a2_r03,a2,system.fd_allocated,2101,-0.673171,-1.07383,-0.273109,-2.98343,0.00285037,0.777113,0.014275406776859505,True,True
wosar2026_a2_r03,a2,system.load_avg_1m,2101,0.000753539,-0.00294,0.00441809,0.678676,0.497343,0.766684,0.7603101914357683,False,False
wosar2026_a2_r03,a2,system.mem_used_bytes,2101,1896520.0,1697780.0,2098540.0,5.60059,2.13625e-08,0.710875,4.97910576923077e-07,True,True
wosar2026_a2_r03,a2,system.swap_used_bytes,2101,424.578,-2507.76,47168.3,0.590123,0.555108,0.985529,0.8145168232445522,False,False
wosar2026_e1_r01,e1,client.drop_rate,2101,0.0,0.0,0.0,-0.738032,0.460495,0.0,0.7248310909090908,False,False
wosar2026_e1_r01,e1,client.e2e_p50,2101,-0.00279932,-0.0075448,0.00185254,-1.13807,0.25509,0.0809938,0.4587078338278932,False,False
wosar2026_e1_r01,e1,client.e2e_p95,2101,-0.0155872,-0.0387115,0.00738826,-1.75723,0.0788792,0.0691224,0.20176275059760956,False,False
wosar2026_e1_r01,e1,client.e2e_p99,2101,-0.0153032,-0.055006,0.0248756,-1.04072,0.298004,0.0373934,0.5204334985590777,False,False
wosar2026_e1_r01,e1,client.tokens_per_sec,2101,-0.131054,-0.451513,0.189756,-0.9011,0.367535,0.0,0.6221402513966481,False,False
wosar2026_e1_r01,e1,client.ttft_p50,2101,-6.09697e-05,-0.000171723,4.94902e-05,-1.23477,0.216916,0.0473007,0.4032242208588957,False,False
wosar2026_e1_r01,e1,client.ttft_p99,2101,0.00023779,-0.000321144,0.000788984,0.830972,0.405989,0.0,0.6642397035040432,False,False
wosar2026_e1_r01,e1,gpu.ecc_db_volatile,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e1_r01,e1,gpu.ecc_sb_volatile,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e1_r01,e1,gpu.gpu_util_percent,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e1_r01,e1,gpu.mem_clock_mhz,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e1_r01,e1,gpu.mem_util_percent,2101,0.0,0.0,0.0,-0.545285,0.585557,0.0306381,0.8468915083532219,False,False
wosar2026_e1_r01,e1,gpu.power_draw_w,2101,-0.032246,-0.0486169,-0.0160514,-4.29395,1.75525e-05,0.107791,0.00015642374999999997,True,True
wosar2026_e1_r01,e1,gpu.sm_clock_mhz,2101,0.0,0.0,0.0,1.54689,0.12189,0.00672491,0.256476875,False,False
wosar2026_e1_r01,e1,gpu.temperature_c,2101,-0.0309438,-0.0365186,0.0,-3.48513,0.000491907,0.571175,0.0030110670909090907,True,False
wosar2026_e1_r01,e1,gpu.vram_used_bytes,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e1_r01,e1,proc.cpu_percent,2101,0.0117647,0.00589391,0.0173913,3.18378,0.00145365,0.181527,0.007865284821428571,True,True
wosar2026_e1_r01,e1,proc.involuntary_ctx_switches_rate,2101,1.51974e-06,2.40943e-07,0.00450098,1.25487,0.209528,0.624822,0.39189496296296294,False,False
wosar2026_e1_r01,e1,proc.io_read_bytes_rate,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e1_r01,e1,proc.io_read_count_rate,2101,2.46832e-05,-0.000345992,0.0083831,0.653157,0.513655,0.0907566,0.7743157462686566,False,False
wosar2026_e1_r01,e1,proc.io_write_bytes_rate,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e1_r01,e1,proc.io_write_count_rate,2101,-9.90993e-05,-0.272808,0.272913,-0.00689465,0.994499,0.0882754,1.0,False,False
wosar2026_e1_r01,e1,proc.num_fds,2101,0.0,-0.0286807,0.0,-0.79433,0.427004,0.159705,0.6845619682539683,False,False
wosar2026_e1_r01,e1,proc.num_threads,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e1_r01,e1,proc.pss_bytes,2101,6973.89,1507.73,22341.8,5.78081,7.43419e-09,0.99,2.3711153368421052e-07,True,True
wosar2026_e1_r01,e1,proc.rss_bytes,2101,6957.82,1495.5,22341.8,5.76177,8.32344e-09,0.99,2.4019069714285716e-07,True,True
wosar2026_e1_r01,e1,proc.uss_bytes,2101,6957.82,1495.5,22341.8,5.76177,8.32344e-09,0.99,2.4019069714285716e-07,True,True
wosar2026_e1_r01,e1,proc.vms_bytes,2101,0.0,0.0,0.0,1.84631,0.0648466,0.99,0.1762199085201794,False,False
wosar2026_e1_r01,e1,proc.voluntary_ctx_switches_rate,2101,5.63965e-05,-0.000775739,0.0100927,0.831141,0.405894,0.123646,0.6642397035040432,False,False
wosar2026_e1_r01,e1,system.cpu_percent_total,2101,0.00230238,0.0,0.00486224,2.44774,0.0143754,0.108342,0.05493523396226414,True,False
wosar2026_e1_r01,e1,system.fd_allocated,2101,-0.567285,-1.15909,0.0,-1.69856,0.0894027,0.677522,0.20918160694980695,False,False
wosar2026_e1_r01,e1,system.load_avg_1m,2101,-0.00807965,-0.022293,0.0061556,-1.92839,0.0538068,0.511607,0.15490221611374408,False,False
wosar2026_e1_r01,e1,system.mem_used_bytes,2101,41456800.0,26528800.0,52973100.0,4.64595,3.38512e-06,0.99,4.186495346938776e-05,True,True
wosar2026_e1_r01,e1,system.swap_used_bytes,2101,47427.4,0.0,3911860.0,2.53792,0.0111512,0.99,0.04393814805194805,True,False
wosar2026_e1_r02,e1,client.drop_rate,2101,0.0,0.0,0.0,0.0253565,0.979771,0.0,1.0,False,False
wosar2026_e1_r02,e1,client.e2e_p50,2101,0.00500419,0.000553465,0.00937574,2.62587,0.00864281,0.0738724,0.03587358123287671,True,True
wosar2026_e1_r02,e1,client.e2e_p95,2101,0.0178642,-0.00471939,0.0403089,1.93436,0.0530688,0.0704615,0.1538741282296651,False,False
wosar2026_e1_r02,e1,client.e2e_p99,2101,0.0278536,-0.0127085,0.0689136,1.3597,0.173924,0.0773579,0.33999336774193545,False,False
wosar2026_e1_r02,e1,client.tokens_per_sec,2101,0.37931,0.046398,0.705882,2.59821,0.00937123,0.0150969,0.03863172202702703,True,True
wosar2026_e1_r02,e1,client.ttft_p50,2101,0.000124336,1.4134e-05,0.000236017,8.26524,2.22045e-16,0.0399393,2.6911854e-14,True,True
wosar2026_e1_r02,e1,client.ttft_p99,2101,0.000514967,-5.60327e-05,0.00108069,2.27312,0.0230188,0.00295258,0.07881012881355932,True,False
wosar2026_e1_r02,e1,gpu.ecc_db_volatile,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e1_r02,e1,gpu.ecc_sb_volatile,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e1_r02,e1,gpu.gpu_util_percent,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e1_r02,e1,gpu.mem_clock_mhz,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e1_r02,e1,gpu.mem_util_percent,2101,0.0,0.0,0.0,-0.834291,0.404117,0.0250275,0.6642397035040432,False,False
wosar2026_e1_r02,e1,gpu.power_draw_w,2101,0.0181473,0.00151408,0.034755,2.51481,0.0119098,0.107223,0.04656347612903226,True,True
wosar2026_e1_r02,e1,gpu.sm_clock_mhz,2101,0.0,0.0,0.0,-1.29871,0.194045,0.0158514,0.3709503785488959,False,False
wosar2026_e1_r02,e1,gpu.temperature_c,2101,0.0,0.0,0.0,1.61262,0.106828,0.265712,0.23455713043478263,False,False
wosar2026_e1_r02,e1,gpu.vram_used_bytes,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e1_r02,e1,proc.cpu_percent,2101,0.0192205,0.0130719,0.0252738,8.60223,0.0,0.28888,0.0,True,True
wosar2026_e1_r02,e1,proc.involuntary_ctx_switches_rate,2101,5.67276e-07,8.58681e-08,0.00425227,5.84765,4.98575e-09,0.846967,1.6785358333333334e-07,True,True
wosar2026_e1_r02,e1,proc.io_read_bytes_rate,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e1_r02,e1,proc.io_read_count_rate,2101,-0.00676652,-0.0135999,-4.52339e-06,-1.89648,0.0578961,0.109724,0.16318621674418607,False,False
wosar2026_e1_r02,e1,proc.io_write_bytes_rate,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e1_r02,e1,proc.io_write_count_rate,2101,0.27905,-7.23154e-05,0.558177,2.42571,0.0152784,0.105262,0.05715253333333333,True,False
wosar2026_e1_r02,e1,proc.num_fds,2101,0.0226415,0.0,0.0480384,2.39153,0.0167782,0.139177,0.06064912544378698,True,False
wosar2026_e1_r02,e1,proc.num_threads,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e1_r02,e1,proc.pss_bytes,2101,1762.98,738.018,23795.5,4.59361,4.35651e-06,0.99,4.957944111111111e-05,True,True
wosar2026_e1_r02,e1,proc.rss_bytes,2101,1755.43,738.018,23795.5,4.59068,4.41797e-06,0.99,4.957944111111111e-05,True,True
wosar2026_e1_r02,e1,proc.uss_bytes,2101,1755.43,738.018,23795.5,4.59068,4.41797e-06,0.99,4.957944111111111e-05,True,True
wosar2026_e1_r02,e1,proc.vms_bytes,2101,0.0,0.0,0.0,1.77199,0.0763966,0.986729,0.20176275059760956,False,False
wosar2026_e1_r02,e1,proc.voluntary_ctx_switches_rate,2101,-0.008584,-0.0162531,-1.70794e-05,-2.02331,0.0430413,0.139252,0.13240115634517766,False,False
wosar2026_e1_r02,e1,system.cpu_percent_total,2101,0.00590551,0.00167879,0.0100671,4.66995,3.0127e-06,0.533415,4.0571026666666666e-05,True,True
wosar2026_e1_r02,e1,system.fd_allocated,2101,-0.16055,-0.803571,0.480549,-0.570058,0.568638,0.726818,0.824389062200957,False,False
wosar2026_e1_r02,e1,system.load_avg_1m,2101,0.00845364,-0.0166981,0.033606,1.52696,0.12677,0.791033,0.2637116917808219,False,False
wosar2026_e1_r02,e1,system.mem_used_bytes,2101,14059900.0,11481900.0,16567600.0,4.40161,1.07451e-05,0.972742,0.00010135676307692307,True,True
wosar2026_e1_r02,e1,system.swap_used_bytes,2101,16072.3,-71001.0,117975.0,0.835297,0.40355,0.99,0.6642397035040432,False,False
wosar2026_e1_r03,e1,client.drop_rate,2101,0.0,0.0,0.0,0.0642796,0.948748,0.0,1.0,False,False
wosar2026_e1_r03,e1,client.e2e_p50,2101,0.00218416,-0.00242116,0.00680191,1.10506,0.269133,0.112381,0.4811050088495576,False,False
wosar2026_e1_r03,e1,client.e2e_p95,2101,0.0135866,-0.00930021,0.036786,1.1574,0.247107,0.103085,0.45017064864864864,False,False
wosar2026_e1_r03,e1,client.e2e_p99,2101,0.0249903,-0.0148306,0.0654935,1.24603,0.212753,0.0473687,0.3967025169230769,False,False
wosar2026_e1_r03,e1,client.tokens_per_sec,2101,0.136002,-0.20068,0.470443,1.00843,0.313248,0.0116163,0.5439205959885387,False,False
wosar2026_e1_r03,e1,client.ttft_p50,2101,3.24348e-05,-7.24733e-05,0.00013704,0.879948,0.378887,0.0149396,0.6377931166666666,False,False
wosar2026_e1_r03,e1,client.ttft_p99,2101,0.000201269,-0.00041484,0.000816701,0.767076,0.443036,0.0642952,0.7035136492146596,False,False
wosar2026_e1_r03,e1,gpu.ecc_db_volatile,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e1_r03,e1,gpu.ecc_sb_volatile,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e1_r03,e1,gpu.gpu_util_percent,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e1_r03,e1,gpu.mem_clock_mhz,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e1_r03,e1,gpu.mem_util_percent,2101,0.0,0.0,0.0,0.579755,0.56208,0.0128097,0.8227547826086956,False,False
wosar2026_e1_r03,e1,gpu.power_draw_w,2101,-0.0031296,-0.0185685,0.0125686,-0.659209,0.509762,0.0366827,0.7703635211970075,False,False
wosar2026_e1_r03,e1,gpu.sm_clock_mhz,2101,0.0,0.0,0.0,0.286101,0.774801,0.0119727,1.0,False,False
wosar2026_e1_r03,e1,gpu.temperature_c,2101,0.0,0.0,0.0,-0.149206,0.881391,0.319008,1.0,False,False
wosar2026_e1_r03,e1,gpu.vram_used_bytes,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e1_r03,e1,proc.cpu_percent,2101,0.0,0.0,0.00743494,0.618345,0.536348,0.17072,0.7927485073170732,False,False
wosar2026_e1_r03,e1,proc.involuntary_ctx_switches_rate,2101,3.64438e-07,1.804e-07,7.89399e-07,2.55445,0.0106356,0.348332,0.042967824,True,True
wosar2026_e1_r03,e1,proc.io_read_bytes_rate,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e1_r03,e1,proc.io_read_count_rate,2101,-0.00338333,-0.0106706,2.00026e-05,-1.45429,0.145867,0.0940875,0.29270000662251655,False,False
wosar2026_e1_r03,e1,proc.io_write_bytes_rate,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e1_r03,e1,proc.io_write_count_rate,2101,-0.0468626,-0.345966,0.252213,-0.429921,0.667253,0.128656,0.9189893590909091,False,False
wosar2026_e1_r03,e1,proc.num_fds,2101,0.0,0.0,0.0339367,1.09078,0.275371,0.1187,0.489368991202346,False,False
wosar2026_e1_r03,e1,proc.num_threads,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e1_r03,e1,proc.pss_bytes,2101,4967.03,844.536,23527.2,3.59636,0.000322696,0.99,0.0020584607999999996,True,True
wosar2026_e1_r03,e1,proc.rss_bytes,2101,4958.32,833.791,23500.1,3.59071,0.000329775,0.99,0.0020602438144329896,True,True
wosar2026_e1_r03,e1,proc.uss_bytes,2101,4958.32,833.791,23500.1,3.59071,0.000329775,0.99,0.0020602438144329896,True,True
wosar2026_e1_r03,e1,proc.vms_bytes,2101,0.0,0.0,0.0,1.84992,0.0643251,0.99,0.17559013783783783,False,False
wosar2026_e1_r03,e1,proc.voluntary_ctx_switches_rate,2101,-0.00758096,-0.0153118,-5.12481e-06,-1.89652,0.0578914,0.122455,0.16318621674418607,False,False
wosar2026_e1_r03,e1,system.cpu_percent_total,2101,0.00380711,0.0,0.00639659,2.81709,0.00484609,0.107229,0.022587840458015266,True,False
wosar2026_e1_r03,e1,system.fd_allocated,2101,0.234172,-0.525346,0.984227,1.17818,0.238726,0.767595,0.43706331117824776,False,False
wosar2026_e1_r03,e1,system.load_avg_1m,2101,0.00077888,-0.0139078,0.015522,0.130418,0.896236,0.523964,1.0,False,False
wosar2026_e1_r03,e1,system.mem_used_bytes,2101,14766800.0,12515500.0,16636200.0,4.52222,6.11932e-06,0.975991,6.505803368421053e-05,True,True
wosar2026_e1_r03,e1,system.swap_used_bytes,2101,334152.0,76839.7,453595.0,3.96957,7.2002e-05,0.99,0.0005386816296296297,True,True
wosar2026_e2_r01,e2,client.drop_rate,2101,0.0,0.0,0.0,-1.61334,0.106671,0.0,0.23455713043478263,False,False
wosar2026_e2_r01,e2,client.e2e_p50,2101,-0.00290125,-0.00879053,0.0029652,-0.875709,0.381188,0.102797,0.6398889972299169,False,False
wosar2026_e2_r01,e2,client.e2e_p95,2101,-0.0344083,-0.0626333,-0.00654544,-2.02339,0.0430334,0.0572983,0.13240115634517766,False,False
wosar2026_e2_r01,e2,client.e2e_p99,2101,-0.0456485,-0.0951687,0.0041782,-1.71301,0.0867109,0.0704288,0.20728373149606297,False,False
wosar2026_e2_r01,e2,client.tokens_per_sec,0,,,,,,,,False,False
wosar2026_e2_r01,e2,client.ttft_p50,2101,7.29109e-08,3.22915e-08,1.13438e-07,0.974417,0.329849,0.542254,0.5662563569405099,False,False
wosar2026_e2_r01,e2,client.ttft_p99,2101,-5.649e-08,-3.11024e-07,1.92259e-07,-0.224467,0.822394,0.0,1.0,False,False
wosar2026_e2_r01,e2,gpu.ecc_db_volatile,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e2_r01,e2,gpu.ecc_sb_volatile,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e2_r01,e2,gpu.gpu_util_percent,2101,0.0,0.0,0.0,-0.377258,0.705982,0.150564,0.9592490852017936,False,False
wosar2026_e2_r01,e2,gpu.mem_clock_mhz,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e2_r01,e2,gpu.mem_util_percent,2101,0.0,0.0,0.0,-1.33533,0.181768,0.0412346,0.3510534840764331,False,False
wosar2026_e2_r01,e2,gpu.power_draw_w,2101,-0.0481374,-0.0621935,-0.034186,-5.62795,1.82361e-08,0.0495454,4.42043064e-07,True,True
wosar2026_e2_r01,e2,gpu.sm_clock_mhz,2101,0.0,0.0,0.0,-0.261469,0.793731,0.0,1.0,False,False
wosar2026_e2_r01,e2,gpu.temperature_c,2101,-0.031679,-0.0387347,0.0,-3.38031,0.000724037,0.67986,0.0041393058679245285,True,False
wosar2026_e2_r01,e2,gpu.vram_used_bytes,2101,0.0,0.0,0.0,1.73159,0.0833473,0.937496,0.20176275059760956,False,False
wosar2026_e2_r01,e2,proc.cpu_percent,2101,-0.00379027,-0.0145867,0.00417827,-0.871841,0.383295,0.117052,0.6416485359116022,False,False
wosar2026_e2_r01,e2,proc.involuntary_ctx_switches_rate,2101,0.0,0.0,0.0,0.0279998,0.977662,0.0,1.0,False,False
wosar2026_e2_r01,e2,proc.io_read_bytes_rate,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e2_r01,e2,proc.io_read_count_rate,2101,1.67455e-05,-0.00595808,0.0110689,0.6636,0.506946,0.165193,0.76802319,False,False
wosar2026_e2_r01,e2,proc.io_write_bytes_rate,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e2_r01,e2,proc.io_write_count_rate,2101,1.55097e-05,-0.00615081,0.0109952,0.644729,0.519103,0.167223,0.7805866451612903,False,False
wosar2026_e2_r01,e2,proc.num_fds,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e2_r01,e2,proc.num_threads,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e2_r01,e2,proc.pss_bytes,2101,20517.6,11841.2,30256.9,5.13932,2.75738e-07,0.913383,4.3972954736842106e-06,True,True
wosar2026_e2_r01,e2,proc.rss_bytes,2101,21736.0,12858.7,31611.0,5.31758,1.05156e-07,0.916274,1.8207010285714287e-06,True,True
wosar2026_e2_r01,e2,proc.uss_bytes,2101,19071.0,10915.7,29028.5,4.84768,1.24911e-06,0.91049,1.7603736279069767e-05,True,True
wosar2026_e2_r01,e2,proc.vms_bytes,2101,0.0,0.0,0.0,-1.48901,0.136484,0.804378,0.276619745819398,False,False
wosar2026_e2_r01,e2,proc.voluntary_ctx_switches_rate,2101,1.17592e-06,-2.57102e-06,0.00298523,0.800549,0.423393,0.0488055,0.6805733633952256,False,False
wosar2026_e2_r01,e2,system.cpu_percent_total,2101,0.00233645,0.0,0.00495868,2.55063,0.0107527,0.110324,0.04315321986754967,True,False
wosar2026_e2_r01,e2,system.fd_allocated,2101,-0.585731,-1.19639,0.0,-1.78559,0.0741654,0.693793,0.19886828495575223,False,False
wosar2026_e2_r01,e2,system.load_avg_1m,2101,-0.00802121,-0.0222276,0.0062436,-2.07347,0.0381289,0.512721,0.12161112315789474,False,False
wosar2026_e2_r01,e2,system.mem_used_bytes,2101,41462900.0,26539900.0,52982400.0,4.64634,3.37878e-06,0.99,4.186495346938776e-05,True,True
wosar2026_e2_r01,e2,system.swap_used_bytes,2101,47427.4,0.0,3911860.0,2.53747,0.0111658,0.99,0.04393814805194805,True,False
wosar2026_e2_r02,e2,client.drop_rate,2101,0.0,0.0,0.0,0.346806,0.728737,0.0,0.9770235,False,False
wosar2026_e2_r02,e2,client.e2e_p50,2101,0.00274296,-0.00281221,0.00836448,1.33309,0.182501,0.0894482,0.3510971619047619,False,False
wosar2026_e2_r02,e2,client.e2e_p95,2101,0.0120939,-0.0172243,0.0416338,0.808684,0.418697,0.10858,0.678839584,False,False
wosar2026_e2_r02,e2,client.e2e_p99,2101,0.0144714,-0.0368105,0.0655061,0.476379,0.633804,0.0867811,0.8870328498845267,False,False
wosar2026_e2_r02,e2,client.tokens_per_sec,0,,,,,,,,False,False
wosar2026_e2_r02,e2,client.ttft_p50,2101,3.96813e-08,-8.09113e-09,8.95386e-08,2.93673,0.00331693,0.749727,0.01634194780487805,True,False
wosar2026_e2_r02,e2,client.ttft_p99,2101,-1.74157e-10,-1.89049e-07,1.86469e-07,-0.00217553,0.998264,0.0,1.0,False,False
wosar2026_e2_r02,e2,gpu.ecc_db_volatile,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e2_r02,e2,gpu.ecc_sb_volatile,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e2_r02,e2,gpu.gpu_util_percent,2101,0.0,0.0,0.0,-2.81466,0.00488285,0.150161,0.022587840458015266,True,False
wosar2026_e2_r02,e2,gpu.mem_clock_mhz,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e2_r02,e2,gpu.mem_util_percent,2101,0.0,0.0,0.0,-2.42001,0.01552,0.00233807,0.05770012269938651,True,False
wosar2026_e2_r02,e2,gpu.power_draw_w,2101,0.00818783,-0.00519062,0.0216129,0.984392,0.324923,0.0520583,0.5625809657142857,False,False
wosar2026_e2_r02,e2,gpu.sm_clock_mhz,2101,0.0,0.0,0.0,0.357426,0.720773,0.00128879,0.9752358,False,False
wosar2026_e2_r02,e2,gpu.temperature_c,2101,0.0,0.0,0.0,1.12252,0.261642,0.39049,0.46909778698224847,False,False
wosar2026_e2_r02,e2,gpu.vram_used_bytes,2101,20807500.0,0.0,34391000.0,2.73242,0.00628716,0.99,0.028014845294117647,True,False
wosar2026_e2_r02,e2,proc.cpu_percent,2101,0.00669643,-9.18805e-16,0.0184615,1.51441,0.129922,0.221901,0.2687123959044369,False,False
wosar2026_e2_r02,e2,proc.involuntary_ctx_switches_rate,2101,0.0,0.0,0.0,-1.06994,0.284645,0.819106,0.5043709649122807,False,False
wosar2026_e2_r02,e2,proc.io_read_bytes_rate,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e2_r02,e2,proc.io_read_count_rate,2101,-0.00669703,-0.0158639,8.70036e-06,-1.72449,0.08462,0.133576,0.20349095238095238,False,False
wosar2026_e2_r02,e2,proc.io_write_bytes_rate,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e2_r02,e2,proc.io_write_count_rate,2101,-0.00610201,-0.015398,1.35652e-05,-1.63816,0.101389,0.138345,0.23020283146067416,False,False
wosar2026_e2_r02,e2,proc.num_fds,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e2_r02,e2,proc.num_threads,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e2_r02,e2,proc.pss_bytes,2101,159426.0,36881.2,229721.0,3.8872,0.000101408,0.99,0.0006986975730337079,True,True
wosar2026_e2_r02,e2,proc.rss_bytes,2101,161421.0,40282.5,231396.0,3.93732,8.23976e-05,0.99,0.0006016017542168675,True,True
wosar2026_e2_r02,e2,proc.uss_bytes,2101,157246.0,33244.4,228055.0,3.8329,0.000126643,0.99,0.0008527295333333333,True,True
wosar2026_e2_r02,e2,proc.vms_bytes,2101,37763.8,0.0,90655.0,2.43373,0.0149441,0.983469,0.05624922111801243,True,False
wosar2026_e2_r02,e2,proc.voluntary_ctx_switches_rate,2101,2.4117e-06,-1.52218e-06,0.00396223,1.28051,0.200367,0.0377108,0.3782629345794392,False,False
wosar2026_e2_r02,e2,system.cpu_percent_total,2101,0.00545785,0.0,0.00958466,4.49384,6.99491e-06,0.538236,6.836960419354839e-05,True,False
wosar2026_e2_r02,e2,system.fd_allocated,2101,-0.141129,-0.761763,0.479616,-0.487734,0.625738,0.711915,0.8798079535962877,False,False
wosar2026_e2_r02,e2,system.load_avg_1m,2101,0.00922859,-0.0156948,0.0341541,1.76561,0.0774618,0.790401,0.20176275059760956,False,False
wosar2026_e2_r02,e2,system.mem_used_bytes,2101,14020200.0,12690700.0,15181700.0,4.38999,1.13353e-05,0.848219,0.00010407866363636362,True,True
wosar2026_e2_r02,e2,system.swap_used_bytes,2101,16120.2,-70812.2,118338.0,0.839786,0.401028,0.99,0.6639971803278688,False,False
wosar2026_e2_r03,e2,client.drop_rate,2101,0.0,0.0,0.0,0.572554,0.566947,0.0,0.8239085899280576,False,False
wosar2026_e2_r03,e2,client.e2e_p50,2101,0.00647021,0.000749028,0.0121891,2.56083,0.0104421,0.0760775,0.04246921208053691,True,True
wosar2026_e2_r03,e2,client.e2e_p95,2101,0.0267997,-0.00247687,0.0558006,1.96169,0.049798,0.0974007,0.1472077463414634,False,False
wosar2026_e2_r03,e2,client.e2e_p99,2101,0.0427741,-0.00680408,0.0925322,1.90739,0.0564701,0.064316,0.1607222957746479,False,False
wosar2026_e2_r03,e2,client.tokens_per_sec,0,,,,,,,,False,False
wosar2026_e2_r03,e2,client.ttft_p50,2101,-1.74879e-07,-2.20981e-07,-1.30283e-07,-2.21998,0.0264199,0.491906,0.08894699666666665,True,True
wosar2026_e2_r03,e2,client.ttft_p99,2101,-8.68382e-07,-1.1266e-06,-6.24427e-07,-2.85835,0.00425845,0.00775975,0.020161099218750003,True,True
wosar2026_e2_r03,e2,gpu.ecc_db_volatile,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e2_r03,e2,gpu.ecc_sb_volatile,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e2_r03,e2,gpu.gpu_util_percent,2101,0.0,0.0,0.0,-3.02032,0.00252508,0.142179,0.012919563529411765,True,False
wosar2026_e2_r03,e2,gpu.mem_clock_mhz,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e2_r03,e2,gpu.mem_util_percent,2101,0.0,0.0,0.0,-2.93267,0.00336057,0.0411575,0.01642343080645161,True,False
